STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT13,WT16,WT19
USW00013958,"AUSTIN CAMP MABRY, TX US",9/6/13,0,0,0,,101,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/7/13,0,0,0,,100,76,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/8/13,0.08,0,0,,95,74,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/9/13,0.01,0,0,,94,73,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/10/13,0.04,0,0,,96,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/11/13,0,0,0,,97,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/12/13,0.02,0,0,,97,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/13/13,0,0,0,,99,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/14/13,0.3,0,0,,97,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/15/13,0,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/16/13,0.32,0,0,,94,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/17/13,0.03,0,0,,92,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/18/13,0,0,0,,96,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/19/13,0.04,0,0,,96,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/20/13,2.92,0,0,,81,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/21/13,0.01,0,0,,86,68,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/22/13,0,0,0,,87,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/23/13,0,0,0,,91,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/24/13,0,0,0,,98,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/25/13,0,0,0,,97,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/26/13,0,0,0,,93,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/27/13,0.05,0,0,,92,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/28/13,1.38,0,0,,94,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/29/13,0.52,0,0,,78,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/30/13,0,0,0,,90,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/1/13,0,0,0,,91,66,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/2/13,0,0,0,,92,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/3/13,0,0,0,,93,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/4/13,0,0,0,,92,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/5/13,0,0,0,,90,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/6/13,0.43,0,0,,82,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/7/13,0,0,0,,85,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/8/13,0,0,0,,85,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/9/13,0,0,0,,85,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/10/13,0,0,0,,86,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/11/13,0.03,0,0,,88,72,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/12/13,2.02,0,0,,92,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/13/13,4.22,0,0,,76,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/14/13,0.42,0,0,,78,72,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/15/13,0.01,0,0,,85,58,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/16/13,0.84,0,0,,62,54,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/17/13,0,0,0,,75,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/18/13,0.01,0,0,,72,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/19/13,0,0,0,,68,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/20/13,0,0,0,,75,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/21/13,0.53,0,0,,81,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/22/13,0,0,0,,77,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/23/13,0,0,0,,82,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/24/13,0,0,0,,82,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/25/13,0,0,0,,79,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/26/13,0,0,0,,81,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/27/13,0.1,0,0,,75,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/28/13,0,0,0,,82,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/29/13,0,0,0,,84,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/30/13,3.24,0,0,,84,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/31/13,1.43,0,0,,82,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/1/13,0,0,0,,84,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/2/13,0,0,0,,75,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/3/13,0,0,0,,69,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/4/13,0.04,0,0,,67,60,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/5/13,0.01,0,0,,80,66,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/6/13,0.33,0,0,,72,52,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/7/13,0,0,0,,65,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/8/13,0,0,0,,66,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/9/13,0,0,0,,70,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/10/13,0,0,0,,71,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/11/13,0,0,0,,77,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/12/13,0,0,0,,61,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/13/13,0,0,0,,57,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/14/13,0,0,0,,63,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/15/13,0,0,0,,78,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/16/13,0,0,0,,81,63,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/17/13,0,0,0,,90,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/18/13,0,0,0,,80,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/19/13,0,0,0,,72,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/20/13,0.01,0,0,,71,59,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/21/13,0.1,0,0,,81,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/22/13,1.83,0,0,,74,36,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/23/13,0.03,0,0,,43,36,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/24/13,0.13,0,0,,43,35,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/25/13,0.95,0,0,,40,35,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/26/13,0,0,0,,54,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/27/13,0,0,0,,52,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/28/13,0,0,0,,57,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/29/13,0,0,0,,63,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/30/13,0,0,0,,67,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/1/13,0,0,0,,73,53,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/2/13,0,0,0,,83,55,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/3/13,0,0,0,,85,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/4/13,0,0,0,,75,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/5/13,0,0,0,,68,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/6/13,0.07,0,0,,38,30,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/7/13,0,0,0,,31,27,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/8/13,0,0,0,,47,28,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/9/13,0.04,0,0,,40,35,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/10/13,0,0,0,,48,29,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/11/13,0,0,0,,60,30,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/12/13,0,0,0,,54,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/13/13,0.15,0,0,,51,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/14/13,0,0,0,,51,40,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/15/13,0,0,0,,62,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/16/13,0,0,0,,69,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/17/13,0,0,0,,74,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/18/13,0,0,0,,72,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/19/13,0,0,0,,78,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/20/13,0,0,0,,74,67,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/21/13,0.46,0,0,,74,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/22/13,0,0,0,,56,39,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/23/13,0,0,0,,58,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/24/13,0,0,0,,61,31,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/25/13,0,0,0,,58,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/26/13,0,0,0,,57,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/27/13,0,0,0,,60,45,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/28/13,0,0,0,,62,40,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/29/13,0,0,0,,64,36,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/30/13,0,0,0,,44,35,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/31/13,0,0,0,,55,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/1/14,0,0,0,,69,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/2/14,0,0,0,,55,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/3/14,0,0,0,,58,28,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/4/14,0,0,0,,71,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/5/14,0,0,0,,59,34,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/6/14,0,0,0,,36,22,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/7/14,0,0,0,,48,22,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/8/14,0.16,0,0,,53,40,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/9/14,0,0,0,,70,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/10/14,0.1,0,0,,72,57,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/11/14,0,0,0,,75,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/12/14,0.01,0,0,,67,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/13/14,0,0,0,,71,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/14/14,0,0,0,,76,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/15/14,0,0,0,,64,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/16/14,0,0,0,,72,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/17/14,0,0,0,,64,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/18/14,0,0,0,,70,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/19/14,0,0,0,,72,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/20/14,0,0,0,,82,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/21/14,0,0,0,,63,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/22/14,0,0,0,,70,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/23/14,0.06,0.1,0,,56,27,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/24/14,0.05,0.1,0,,40,26,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/25/14,0,0,0,,70,26,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/26/14,0,0,0,,76,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/27/14,0.02,0,0,,60,34,,,,1,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/28/14,0.05,0,0,,39,27,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/29/14,0,0,0,,49,27,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/30/14,0,0,0,,65,31,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/31/14,0,0,0,,80,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/1/14,0,0,0,,76,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/2/14,0.02,0,0,,55,35,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/3/14,0,0,0,,46,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/4/14,0.15,0,0,,64,42,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/5/14,0,0,0,,48,31,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/6/14,0,0,0,,32,26,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/7/14,0,0,0,,38,29,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/8/14,0,0,0,,65,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/9/14,0,0,0,,76,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/10/14,0,0,0,,60,35,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/11/14,0.1,0,0,,36,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/12/14,0,0,0,,57,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/13/14,0,0,0,,69,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/14/14,0,0,0,,86,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/15/14,0,0,0,,76,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/16/14,0,0,0,,76,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/17/14,0,0,0,,81,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/18/14,0,0,0,,82,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/19/14,0,0,0,,82,63,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/20/14,0,0,0,,83,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/21/14,0,0,0,,72,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/22/14,0,0,0,,77,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/23/14,0,0,0,,86,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/24/14,0,0,0,,76,55,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/25/14,0,0,0,,71,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/26/14,0.11,0,0,,52,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/27/14,0,0,0,,59,31,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",2/28/14,0,0,0,,80,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/1/14,0,0,0,,82,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/2/14,0.08,0,0,,73,28,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/3/14,0.08,0,0,,47,24,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/4/14,0.17,0,0,,50,30,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/5/14,0,0,0,,53,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/6/14,0,0,0,,65,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/7/14,0,0,0,,67,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/8/14,0.74,0,0,,59,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/9/14,0.11,0,0,,58,39,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/10/14,0.01,0,0,,71,50,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/11/14,0,0,0,,83,56,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/12/14,0,0,0,,70,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/13/14,0,0,0,,68,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/14/14,0,0,0,,75,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/15/14,0.07,0,0,,74,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/16/14,0,0,0,,64,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/17/14,0,0,0,,68,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/18/14,0,0,0,,83,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/19/14,0,0,0,,72,51,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/20/14,0,0,0,,76,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/21/14,0,0,0,,80,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/22/14,0,0,0,,77,61,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/23/14,0,0,0,,61,47,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/24/14,0,0,0,,66,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/25/14,0,0,0,,69,44,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/26/14,0,0,0,,66,54,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/27/14,0.01,0,0,,82,61,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/28/14,0,0,0,,89,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/29/14,0,0,0,,77,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/30/14,0,0,0,,79,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/31/14,0,0,0,,85,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/1/14,0,0,0,,86,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/2/14,0,0,0,,82,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/3/14,0,0,0,,82,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/4/14,0,0,0,,74,54,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/5/14,0,0,0,,65,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/6/14,0.2,0,0,,61,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/7/14,0.27,0,0,,72,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/8/14,0,0,0,,77,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/9/14,0,0,0,,84,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/10/14,0,0,0,,87,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/11/14,0,0,0,,85,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/12/14,0,0,0,,85,65,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/13/14,0,0,0,,78,68,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/14/14,1.34,0,0,,73,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/15/14,0,0,0,,65,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/16/14,0,0,0,,73,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/17/14,0.06,0,0,,67,56,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/18/14,0.01,0,0,,78,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/19/14,0,0,0,,78,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/20/14,0,0,0,,75,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/21/14,0.01,0,0,,84,64,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/22/14,0,0,0,,87,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/23/14,0,0,0,,87,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/24/14,0,0,0,,88,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/25/14,0,0,0,,88,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/26/14,0,0,0,,86,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/27/14,0,0,0,,96,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/28/14,0,0,0,,93,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/29/14,0,0,0,,84,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/30/14,0,0,0,,75,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/1/14,0,0,0,,77,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/2/14,0,0,0,,83,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/3/14,0,0,0,,94,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/4/14,0,0,0,,91,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/5/14,0,0,0,,92,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/6/14,0,0,0,,87,65,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/7/14,0,0,0,,88,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/8/14,0.06,0,0,,84,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/9/14,0,0,0,,86,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/10/14,0,0,0,,91,60,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/11/14,0,0,0,,93,72,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/12/14,2.45,0,0,,82,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/13/14,0.94,0,0,,67,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/14/14,0.14,0,0,,76,51,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/15/14,0,0,0,,84,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/16/14,0,0,0,,86,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/17/14,0,0,0,,86,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/18/14,0,0,0,,85,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/19/14,0,0,0,,86,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/20/14,0,0,0,,89,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/21/14,0,0,0,,89,70,,,,,,,,,,
